type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1.0,8.14,0.45,0.34,8.36,0.04,32.85,217.33,1.0,3.3,0.63,9.68,4.98
1.0,5.88,0.41,0.13,1.44,0.04,10.84,65.18,0.99,3.29,0.43,10.52,5.01
1.0,6.4,0.5,0.16,12.92,0.04,26.03,139.16,1.0,3.28,0.33,8.98,4.99
1.0,6.69,0.1,0.32,12.26,0.05,33.5,105.9,1.0,3.54,0.45,9.24,6.01
1.0,6.04,0.4,0.3,1.6,0.05,31.95,115.36,0.99,3.17,0.48,10.11,6.01
1.0,6.62,0.24,0.39,1.54,0.04,40.4,88.42,0.99,3.35,0.4,11.4,7.01
1.0,9.82,0.36,0.45,1.46,0.04,11.04,123.96,0.99,2.93,0.46,10.8,5.0
1.0,9.6,0.23,0.4,1.46,0.04,18.21,128.87,0.99,2.96,0.49,10.88,4.99
1.0,6.27,0.55,0.45,13.03,0.05,32.68,180.62,1.0,3.2,0.46,9.19,6.0
1.0,6.52,0.11,0.29,1.99,0.04,73.05,166.3,0.99,3.12,0.25,12.92,6.98
1.0,6.42,0.12,0.29,5.89,0.04,23.82,98.72,0.99,3.23,0.32,12.02,6.99
1.0,5.69,0.1,0.27,1.26,0.05,21.0,99.73,0.99,3.27,0.46,9.54,5.02
1.0,7.93,0.25,0.29,5.22,0.03,33.12,115.65,0.99,3.06,0.32,11.8,6.99
1.0,6.9,0.2,0.28,1.24,0.05,32.25,134.87,0.99,3.19,0.43,9.06,6.0
1.0,6.9,0.23,0.34,3.88,0.05,23.62,128.33,0.99,3.2,0.52,9.67,6.01
1.0,6.78,0.39,0.34,14.32,0.04,28.1,161.05,1.0,3.17,0.54,9.07,5.01
1.0,8.72,0.23,0.42,2.24,0.05,26.99,113.49,0.99,2.99,0.43,10.0,5.02
1.0,7.41,0.41,0.34,4.59,0.04,19.03,127.43,1.0,3.25,0.42,10.4,5.0
1.0,6.73,0.25,0.34,12.66,0.05,30.01,161.14,1.0,3.44,0.47,9.53,6.0
1.0,5.94,0.34,0.42,5.07,0.03,70.23,178.43,0.99,3.4,0.4,12.3,8.01
1.0,6.11,0.31,0.37,8.29,0.03,69.98,170.79,0.99,3.42,0.4,11.74,7.99
1.0,9.15,0.28,0.46,3.23,0.06,39.03,131.87,1.0,3.14,0.58,9.5,4.99
1.0,8.95,0.32,0.49,6.92,0.03,25.93,92.38,0.99,2.99,0.34,11.46,4.98
1.0,8.47,0.16,0.33,1.12,0.08,16.79,56.65,0.99,3.14,0.46,10.43,5.98
1.0,9.29,0.34,0.49,7.15,0.05,30.22,146.19,1.0,3.17,0.61,9.93,4.98
1.0,9.2,0.28,0.46,3.26,0.06,39.0,133.74,1.0,3.14,0.58,9.52,5.0
1.0,7.23,0.24,0.3,1.62,0.05,27.01,131.24,0.99,3.25,0.45,10.46,5.0
1.0,7.19,0.25,0.32,1.62,0.05,27.46,132.74,0.99,3.26,0.44,10.49,5.01
1.0,6.81,0.33,0.18,7.47,0.04,71.17,223.16,1.0,3.14,0.41,8.85,5.0
1.0,9.09,0.27,0.32,1.02,0.03,14.86,150.28,0.99,3.03,0.41,10.61,5.0
1.0,8.93,0.34,0.32,1.43,0.04,12.01,157.57,1.0,3.17,0.49,9.51,5.0
1.0,6.74,0.25,0.23,7.36,0.04,60.04,220.25,1.0,3.14,0.35,9.49,5.01
1.0,6.91,0.32,0.17,7.67,0.04,68.94,219.25,1.0,3.13,0.4,9.04,5.0
1.0,6.76,0.32,0.17,7.51,0.04,70.52,221.39,1.0,3.14,0.4,8.92,5.01
1.0,6.12,0.59,0.08,1.16,0.04,24.19,77.94,0.99,3.31,0.38,9.42,3.98
1.0,5.3,0.4,0.07,1.23,0.03,25.7,101.27,0.99,3.5,0.35,10.57,6.03
1.0,7.9,0.16,0.31,4.74,0.04,37.28,171.34,1.0,3.47,0.44,8.97,3.99
1.0,7.55,0.33,0.36,2.08,0.03,25.33,169.52,0.99,3.42,0.48,10.51,3.98
1.0,7.85,0.3,0.29,16.96,0.05,23.23,135.34,1.0,3.16,0.38,8.97,6.01
1.0,7.8,0.3,0.29,16.79,0.05,22.34,162.84,1.0,3.16,0.38,8.97,5.97
1.0,5.75,0.26,0.27,4.24,0.2,72.96,190.02,0.99,3.28,0.38,9.41,5.99
1.0,7.77,0.3,0.29,16.75,0.05,23.22,162.84,1.0,3.16,0.38,8.99,6.02
1.0,7.84,0.14,0.34,1.43,0.06,50.1,153.8,0.99,3.28,0.8,9.57,6.01
1.0,7.83,0.3,0.28,16.85,0.05,29.34,133.58,1.0,3.16,0.38,9.02,6.0
1.0,6.61,0.24,0.41,7.33,0.04,28.75,150.47,0.99,3.15,0.6,10.18,7.01
1.0,5.73,0.26,0.3,4.24,0.2,73.93,189.47,0.99,3.27,0.38,9.41,6.01
1.0,5.99,0.25,0.32,6.26,0.03,34.19,127.4,0.99,3.52,0.41,10.44,5.03
1.0,6.14,0.46,0.27,0.87,0.05,13.33,80.75,0.99,3.23,0.31,9.5,5.02
1.0,7.39,0.23,0.43,1.25,0.04,22.24,113.64,0.99,3.22,0.62,10.61,5.97
1.0,7.22,0.2,0.38,1.08,0.04,20.64,71.75,0.99,3.21,0.37,10.95,4.99
1.0,7.48,0.15,0.35,1.39,0.05,50.3,153.62,0.99,3.29,0.8,9.59,5.97
1.0,7.67,0.19,0.43,4.76,0.06,19.6,113.59,1.0,3.38,0.5,9.89,6.01
1.0,8.24,0.61,0.45,5.51,0.08,14.7,118.03,1.0,3.14,0.33,9.66,5.0
1.0,7.65,0.21,0.44,1.98,0.04,9.64,119.49,0.99,3.01,0.7,12.83,6.0
1.0,6.62,0.22,0.33,2.02,0.04,31.31,102.89,0.99,3.42,0.55,11.37,5.0
1.0,7.23,0.26,0.26,12.57,0.04,49.38,213.6,1.0,3.34,0.5,10.03,6.0
1.0,6.39,0.25,0.4,8.76,0.04,56.59,174.81,1.0,3.01,0.44,9.11,5.0
1.0,6.27,0.32,0.35,11.08,0.04,28.73,198.69,1.0,3.36,0.5,9.37,7.0
1.0,6.85,0.26,0.29,1.99,0.04,18.9,188.78,1.0,3.47,0.54,10.25,5.97
1.0,9.82,0.44,0.4,2.82,0.04,35.18,166.58,1.0,2.97,0.39,9.21,5.0
1.0,6.36,0.2,0.25,4.36,0.04,30.82,109.27,0.99,3.24,0.36,9.41,5.01
1.0,7.93,0.61,0.45,5.46,0.03,14.88,118.03,1.0,3.14,0.34,10.09,5.04
1.0,7.52,0.42,0.45,9.04,0.03,19.67,125.45,1.0,3.12,0.36,10.06,6.04
1.0,7.42,0.22,0.33,2.02,0.05,30.56,102.57,0.99,3.42,0.55,11.42,5.0
1.0,6.45,0.27,0.3,2.23,0.03,32.49,136.48,0.99,3.21,0.47,10.6,6.02
1.0,7.91,0.47,0.32,4.08,0.03,39.59,138.56,0.99,3.18,0.44,12.82,7.01
1.0,6.51,0.41,0.64,12.04,0.07,65.42,222.96,1.0,3.12,0.51,8.88,4.99
1.0,7.52,0.24,0.37,1.1,0.05,21.39,185.73,0.99,3.28,0.43,9.29,4.99
1.0,6.56,0.21,0.38,2.15,0.02,40.27,104.28,0.99,3.25,0.4,11.06,7.96
1.0,7.06,0.21,0.3,1.37,0.04,44.97,143.49,0.99,3.13,0.33,9.91,5.99
1.0,7.58,0.26,0.46,1.58,0.07,5.09,54.28,0.99,3.1,0.45,9.62,5.02
1.0,7.59,0.2,0.44,1.99,0.04,10.17,118.79,0.99,3.01,0.71,12.74,6.03
1.0,6.81,0.25,0.26,5.14,0.02,35.91,133.6,0.99,3.16,0.72,10.66,7.01
1.0,7.13,0.26,0.32,14.47,0.07,29.02,105.83,1.0,2.96,0.42,9.23,5.97
1.0,7.28,0.22,0.4,14.75,0.04,44.56,131.26,1.0,3.36,0.41,9.11,6.98
1.0,6.2,0.37,0.22,8.33,0.03,35.59,215.82,1.0,3.33,0.6,9.62,5.99
1.0,7.93,0.23,0.45,14.38,0.04,52.94,141.28,1.0,3.04,0.46,9.21,5.98
1.0,6.93,0.25,0.26,5.17,0.02,35.96,135.13,0.99,3.16,0.72,10.66,7.0
1.0,7.13,0.27,0.31,14.53,0.07,29.04,109.09,1.0,2.96,0.42,9.25,6.0
1.0,7.4,0.25,0.37,7.0,0.02,14.42,93.17,0.99,2.99,0.48,10.73,7.03
1.0,6.79,0.18,0.36,1.56,0.03,36.57,92.18,0.99,3.29,0.45,10.82,6.0
1.0,6.95,0.17,0.37,1.63,0.03,27.07,75.03,0.99,3.3,0.46,10.81,7.0
1.0,6.39,0.3,0.38,7.93,0.05,34.56,190.97,1.0,3.1,0.37,9.01,5.0
1.0,5.0,0.33,0.16,1.49,0.05,9.99,97.17,0.99,3.48,0.44,10.73,6.0
1.0,8.86,0.33,0.32,1.53,0.05,11.08,199.85,1.0,3.19,0.45,9.38,4.99
1.0,7.0,0.26,0.45,15.54,0.04,61.78,170.07,1.0,2.94,0.35,8.78,5.96
1.0,6.42,0.3,0.38,7.68,0.05,34.75,189.96,1.0,3.1,0.37,9.0,4.98
1.0,6.27,0.21,0.4,1.72,0.03,47.96,134.85,0.99,3.42,0.49,11.53,5.98
1.0,8.01,0.23,0.46,1.39,0.04,30.25,124.51,0.99,3.22,0.47,12.5,6.03
1.0,9.26,0.28,0.41,0.93,0.04,13.58,60.4,0.99,2.96,0.25,10.51,6.01
1.0,7.27,0.27,0.39,6.75,0.06,27.58,187.21,1.0,3.29,0.3,9.7,4.98
1.0,7.61,0.32,0.36,1.7,0.04,31.43,154.75,0.99,3.23,0.52,11.28,6.02
1.0,5.03,0.33,0.16,1.63,0.05,10.35,96.91,0.99,3.49,0.44,10.72,5.99
1.0,9.73,0.24,0.45,1.28,0.03,10.6,57.54,0.99,2.74,0.47,10.82,5.99
1.0,8.02,0.28,0.42,7.18,0.05,41.3,168.84,1.0,3.17,0.43,10.66,5.01
1.0,8.18,0.37,0.36,0.99,0.03,16.77,92.78,0.99,3.04,0.32,11.71,8.03
1.0,7.95,0.62,0.38,12.04,0.3,23.97,222.0,1.0,2.94,0.48,9.19,5.01
1.0,7.15,0.26,0.44,7.13,0.03,25.21,124.38,0.99,3.02,0.34,11.12,7.98
1.0,6.35,0.23,0.33,1.19,0.04,15.33,217.32,0.99,3.33,0.44,10.97,6.02
1.0,5.92,0.4,0.33,6.04,0.03,50.28,126.6,0.99,3.51,0.58,12.48,7.02
1.0,7.58,0.28,0.39,1.16,0.04,21.0,114.82,0.99,3.16,0.67,9.99,6.0
1.0,7.97,0.28,0.42,7.0,0.04,40.94,168.32,1.0,3.17,0.43,10.61,5.02
1.0,6.81,0.32,0.37,3.39,0.02,18.55,87.24,0.99,3.13,0.53,12.69,6.01
1.0,7.21,0.23,0.39,2.17,0.03,29.2,102.59,0.99,3.26,0.54,12.28,7.0
1.0,6.9,0.18,0.38,6.53,0.04,19.96,112.35,0.99,3.1,0.42,10.49,4.97
1.0,9.37,0.26,0.53,1.37,0.05,25.01,109.78,0.99,3.23,0.28,12.5,6.01
1.0,8.25,0.33,0.43,1.14,0.03,18.56,97.0,0.99,3.21,0.32,12.38,3.0
1.0,7.28,0.29,0.3,13.09,0.04,46.03,237.96,1.0,3.06,0.41,8.71,5.98
1.0,7.87,0.41,0.37,4.55,0.03,40.28,114.3,0.99,3.17,0.53,12.42,6.98
1.0,7.97,0.44,0.37,5.97,0.03,26.53,94.7,0.99,3.16,0.54,12.63,7.0
1.0,7.72,0.39,0.3,5.11,0.04,29.17,129.03,0.99,3.38,0.44,10.97,5.99
1.0,7.73,0.25,0.31,1.3,0.04,47.12,154.14,0.99,3.43,0.5,10.1,5.99
1.0,7.8,0.32,0.31,1.67,0.04,45.71,193.9,0.99,3.03,0.48,10.57,4.99
1.0,6.81,0.32,0.37,3.41,0.02,18.52,95.75,0.99,3.14,0.53,12.71,6.01
1.0,7.31,0.24,0.39,3.68,0.02,34.48,118.32,0.99,3.17,0.51,10.89,5.0
1.0,7.08,0.44,0.37,2.56,0.04,35.03,104.27,0.99,3.07,0.43,13.5,7.02
1.0,10.31,0.26,0.48,2.2,0.04,28.5,165.6,1.0,3.2,0.59,9.71,5.01
1.0,7.86,0.14,0.29,1.84,0.04,43.54,153.74,1.0,3.45,0.43,9.21,5.96
1.0,7.41,0.18,0.42,2.02,0.04,32.91,187.45,0.99,3.26,0.41,10.58,7.01
1.0,8.1,0.43,0.43,6.65,0.03,36.45,140.97,0.99,2.99,0.39,13.32,7.04
1.0,7.11,0.44,0.37,2.66,0.04,34.75,126.47,0.99,3.07,0.43,13.5,7.0
1.0,6.41,0.26,0.22,5.06,0.04,22.92,130.11,0.99,3.29,0.32,10.13,5.0
1.0,8.03,0.66,0.72,17.53,0.04,62.36,233.6,1.0,2.92,0.68,9.4,4.02
1.0,7.98,0.2,0.4,5.18,0.06,40.93,166.67,1.0,3.18,0.4,10.59,7.0
1.0,7.23,0.16,0.34,1.14,0.05,24.49,81.29,0.99,3.25,0.4,11.28,6.01
1.0,7.2,0.18,0.31,1.27,0.04,19.77,71.65,0.99,3.32,0.4,10.78,7.0
1.0,8.4,0.57,0.44,10.85,0.05,46.43,192.91,1.0,3.15,0.51,10.38,4.97
1.0,5.31,0.26,0.23,5.26,0.03,47.2,160.41,1.0,3.82,0.51,10.52,6.97
1.0,5.65,0.25,0.33,1.08,0.05,27.99,151.47,0.99,3.13,0.54,9.3,5.02
1.0,5.63,0.25,0.32,1.03,0.05,23.57,152.74,0.99,3.12,0.42,9.33,6.0
1.0,6.97,0.16,0.73,0.99,0.14,57.98,151.29,0.99,3.08,0.3,9.17,5.01
1.0,6.38,0.22,0.34,1.79,0.06,29.51,101.79,1.0,3.81,0.57,10.33,5.98
1.0,6.38,0.17,0.27,6.67,0.04,87.99,225.07,0.99,3.28,0.35,10.19,6.02
1.0,6.81,0.29,0.16,6.89,0.03,65.58,211.07,1.0,3.08,0.39,9.02,6.01
1.0,6.22,0.21,0.38,6.89,0.04,63.55,244.23,1.0,3.06,0.36,9.27,6.0
1.0,6.39,0.23,0.3,6.97,0.04,63.66,234.43,1.0,3.06,0.34,9.16,6.01
1.0,7.32,0.19,0.68,1.34,0.05,31.07,156.77,0.99,3.32,0.64,9.4,6.02
1.0,7.3,0.19,0.65,1.43,0.05,27.79,155.76,0.99,3.33,0.56,9.38,5.99
1.0,9.64,0.29,0.46,1.48,0.04,77.58,223.77,0.99,2.92,0.46,9.48,6.01
1.0,7.22,0.14,0.35,1.23,0.04,14.4,73.32,0.99,3.46,0.39,9.88,4.99
1.0,6.87,0.31,0.34,7.42,0.06,36.24,175.33,1.0,3.46,0.63,11.12,6.99
1.0,7.57,0.28,0.34,4.08,0.03,36.05,114.96,0.99,2.99,0.41,12.33,8.02
1.0,7.99,0.22,0.42,14.54,0.04,44.76,161.96,1.0,3.21,0.65,8.63,7.02
1.0,7.56,0.31,0.29,10.3,0.04,21.17,146.06,1.0,3.04,0.35,9.36,4.99
1.0,8.41,0.35,0.56,13.89,0.05,55.16,190.95,1.0,3.07,0.58,9.38,6.0
1.0,8.01,0.22,0.42,14.66,0.04,45.3,162.61,1.0,3.21,0.69,8.58,7.0
1.0,8.1,0.5,0.47,1.21,0.04,22.29,125.39,0.99,3.21,0.42,10.89,4.98
1.0,7.06,0.39,0.31,5.37,0.06,32.58,162.03,1.0,3.2,0.48,9.42,5.01
1.0,8.07,0.49,0.47,1.09,0.04,23.32,127.25,0.99,3.21,0.43,10.88,5.0
1.0,8.41,0.36,0.56,13.72,0.04,54.6,172.59,1.0,3.07,0.58,9.43,6.01
1.0,6.25,0.22,0.27,1.67,0.06,20.37,133.05,0.99,3.22,0.46,9.22,6.0
1.0,7.97,0.23,0.42,14.59,0.04,44.94,162.99,1.0,3.21,0.69,8.59,6.97
1.0,7.57,0.31,0.29,10.56,0.04,21.11,144.61,1.0,3.04,0.35,9.44,4.99
1.0,7.02,0.24,0.36,4.92,0.08,10.05,133.0,0.99,3.32,0.37,10.82,6.0
1.0,6.56,0.27,0.3,1.99,0.03,14.72,153.22,0.99,3.29,0.61,10.51,5.99
1.0,7.8,0.16,0.41,1.74,0.03,28.82,141.09,0.99,3.02,0.78,12.51,6.01
1.0,7.69,0.27,0.34,1.81,0.03,25.66,117.43,0.99,3.0,0.48,12.1,6.99
1.0,7.4,0.31,0.72,10.72,0.04,51.46,144.82,1.0,3.02,0.43,8.7,5.02
1.0,7.64,0.27,0.34,1.75,0.03,26.51,166.45,0.99,2.99,0.48,12.1,7.01
1.0,7.75,0.16,0.41,1.84,0.03,28.46,140.5,0.99,3.02,0.78,11.47,6.02
1.0,6.61,0.16,0.29,1.88,0.05,39.42,148.72,0.99,3.06,0.44,11.38,7.01
1.0,8.33,0.28,0.39,1.69,0.03,34.88,110.81,0.99,3.01,0.59,12.91,6.99
1.0,7.15,0.32,0.33,1.29,0.03,29.25,109.42,0.99,3.15,0.52,12.86,7.0
1.0,6.61,0.15,0.3,1.76,0.03,14.94,77.53,0.99,3.37,0.44,11.22,5.99
1.0,8.39,0.16,0.33,1.53,0.03,15.14,99.52,0.99,3.14,0.43,9.7,6.0
1.0,7.51,0.23,0.32,9.4,0.04,54.48,191.11,1.0,3.04,0.56,9.72,6.02
1.0,6.21,0.17,0.3,1.08,0.04,13.79,98.11,0.99,3.5,0.54,10.28,6.02
1.0,6.93,0.39,0.31,4.42,0.03,9.97,102.04,0.99,3.0,0.87,11.5,3.97
1.0,6.93,0.41,0.22,4.01,0.03,10.04,103.22,0.99,3.0,0.86,11.59,4.02
1.0,7.52,0.23,0.32,9.2,0.04,54.51,191.05,1.0,3.04,0.56,9.73,6.01
1.0,7.49,0.38,0.33,5.09,0.04,30.02,110.56,0.99,3.32,0.45,10.9,5.97
1.0,7.33,0.41,0.29,6.86,0.05,29.03,123.17,0.99,3.19,0.37,12.66,6.99
1.0,7.26,0.34,0.3,5.22,0.04,44.65,161.17,0.99,3.3,0.47,12.39,5.99
1.0,7.83,0.23,0.27,4.57,0.04,44.87,165.18,0.99,2.96,0.39,11.47,5.02
1.0,8.95,0.24,0.38,5.81,0.04,51.29,144.93,1.0,2.93,0.35,10.21,6.04
1.0,6.88,0.21,0.4,7.73,0.03,50.95,175.87,0.99,3.21,0.27,11.41,5.05
1.0,6.75,0.19,0.42,6.54,0.07,39.66,211.42,1.0,3.3,0.33,9.62,5.98
1.0,8.23,0.2,0.35,8.15,0.03,60.07,161.48,1.0,3.05,0.3,10.29,6.02
1.0,8.04,0.59,0.7,17.37,0.04,60.51,228.03,1.0,2.95,0.74,9.32,4.99
1.0,7.92,0.14,0.45,1.98,0.05,16.95,114.06,0.99,3.33,0.49,10.72,6.97
1.0,6.77,0.24,0.4,2.0,0.05,34.26,105.36,0.99,3.13,0.6,12.81,8.01
1.0,9.71,0.13,0.59,1.6,0.05,23.52,142.18,1.0,2.98,0.62,9.53,4.99
1.0,9.15,0.15,0.68,1.49,0.05,21.9,133.28,0.99,3.02,0.45,10.42,6.0
1.0,9.37,0.17,0.55,1.63,0.05,13.71,94.68,0.99,3.03,0.6,10.28,6.0
1.0,5.18,0.37,0.08,13.6,0.04,37.25,142.74,1.0,3.46,0.39,9.9,6.02
1.0,6.25,0.24,0.21,3.74,0.04,36.76,143.72,0.99,3.23,0.5,10.72,6.01
1.0,9.6,0.25,0.54,1.29,0.04,16.41,160.5,0.99,2.94,0.43,10.48,5.0
1.0,9.23,0.33,0.42,1.36,0.05,14.45,184.83,0.99,3.08,0.48,9.6,4.99
1.0,6.36,0.32,0.4,6.35,0.04,45.86,168.58,1.0,3.15,0.46,9.31,5.97
1.0,8.12,0.2,0.36,9.6,0.04,63.04,161.51,1.0,3.1,0.46,10.0,6.03
1.0,7.92,0.25,0.27,1.88,0.04,39.88,191.03,0.99,3.04,0.39,11.2,5.98
1.0,6.97,0.15,0.33,1.15,0.04,21.53,177.68,0.99,3.32,0.62,10.79,5.05
1.0,6.4,0.22,0.31,1.11,0.04,24.54,122.7,0.99,3.54,0.51,10.32,6.0
1.0,6.39,0.25,0.53,6.5,0.04,58.86,233.37,1.0,3.03,0.42,8.78,5.01
1.0,7.63,0.19,0.41,1.59,0.04,5.52,114.42,0.99,3.04,0.74,12.77,6.02
1.0,7.28,0.43,0.37,4.59,0.03,17.1,113.25,0.99,3.23,0.43,13.19,6.0
1.0,5.05,0.31,0.3,0.76,0.04,27.86,152.16,0.99,3.54,0.56,10.11,6.01
1.0,6.17,0.2,0.26,1.77,0.09,44.21,162.36,0.99,3.43,0.66,11.0,5.01
1.0,6.89,0.16,0.35,1.5,0.04,21.13,182.69,0.99,3.25,0.62,10.79,5.99
1.0,7.76,0.32,0.48,2.36,0.04,27.46,115.19,0.99,3.21,0.52,12.78,7.02
1.0,6.48,0.22,0.72,6.85,0.05,32.48,169.43,1.0,3.12,0.36,9.2,6.05
1.0,6.77,0.26,0.33,1.46,0.05,44.49,138.39,0.99,3.12,0.44,10.51,5.99
1.0,5.88,0.37,0.33,1.25,0.03,13.7,80.54,0.99,3.37,0.38,11.7,5.99
1.0,7.62,0.19,0.43,2.0,0.05,20.39,104.62,0.99,2.85,0.46,9.5,4.99
1.0,8.3,0.21,0.41,2.09,0.05,23.83,107.27,0.99,2.85,0.45,9.5,4.98
1.0,6.79,0.15,0.32,8.72,0.06,24.44,110.26,1.0,3.4,0.4,9.27,5.99
1.0,7.88,0.16,0.64,17.06,0.05,68.98,210.04,1.0,3.16,0.51,9.33,6.98
1.0,7.77,0.21,0.39,1.82,0.03,61.71,178.92,0.99,3.14,0.75,12.62,8.01
1.0,8.99,0.24,0.5,1.26,0.05,26.22,104.2,0.99,3.21,0.34,12.37,6.02
1.0,5.67,0.22,0.24,2.27,0.05,59.9,161.15,1.0,3.65,0.73,10.13,6.0
1.0,7.83,0.29,0.36,7.05,0.04,38.42,163.64,0.99,3.26,0.37,11.2,8.0
1.0,6.72,0.18,0.3,6.47,0.05,39.76,248.23,1.0,3.29,0.52,10.05,4.99
1.0,6.68,0.18,0.28,6.37,0.05,40.1,249.58,1.0,3.29,0.52,10.01,5.02
1.0,7.05,0.58,0.27,12.25,0.03,36.64,116.58,1.0,3.0,0.39,10.78,6.03
1.0,7.2,0.16,0.32,0.78,0.04,49.99,122.62,0.99,3.27,0.34,9.97,5.99
1.0,7.62,0.54,0.23,2.04,0.03,12.81,149.79,0.99,3.04,0.33,10.38,4.98
1.0,8.43,0.29,0.27,12.15,0.03,32.0,115.36,0.99,2.99,0.39,10.81,6.0
1.0,6.63,0.25,0.31,12.37,0.06,52.18,182.95,1.0,3.47,0.47,9.8,6.0
1.0,7.31,0.23,0.37,1.84,0.04,51.14,165.09,0.99,3.26,0.4,12.19,8.01
1.0,7.27,0.39,0.37,1.04,0.04,36.13,113.15,0.99,3.23,0.48,12.74,8.04
1.0,7.03,0.46,0.39,6.27,0.04,45.96,163.35,0.99,3.2,0.35,12.18,7.02
1.0,8.25,0.35,0.4,6.2,0.04,34.9,162.57,0.99,3.15,0.34,11.9,7.0
1.0,7.82,0.29,0.36,7.04,0.04,38.23,162.73,0.99,3.27,0.37,11.19,7.98
1.0,9.21,0.35,0.39,0.98,0.04,15.16,62.03,0.99,2.96,0.28,10.38,4.01
1.0,8.0,0.57,0.39,3.75,0.03,21.75,122.04,0.99,3.29,0.67,12.8,7.01
1.0,6.57,0.37,0.32,4.01,0.03,39.94,130.75,0.99,3.28,0.39,12.69,7.01
1.0,5.7,0.2,0.24,2.12,0.05,60.02,190.24,0.99,3.65,0.72,10.12,6.06
1.0,6.7,0.18,0.29,6.51,0.05,39.79,250.9,1.0,3.28,0.52,9.99,5.0
1.0,7.78,0.13,0.3,1.77,0.04,42.69,179.93,1.0,3.42,0.41,9.02,5.02
1.0,7.58,0.19,0.41,0.95,0.04,38.13,141.84,0.99,2.92,0.42,11.42,5.0
1.0,7.29,0.22,0.41,15.4,0.05,54.52,189.11,1.0,3.32,0.59,8.86,6.02
1.0,6.29,0.29,0.39,6.34,0.04,43.18,167.18,1.0,3.15,0.49,9.28,5.97
1.0,6.79,0.35,0.32,2.34,0.05,35.21,124.24,0.99,3.28,0.46,11.97,7.98
1.0,6.48,0.27,0.32,1.33,0.04,24.41,130.96,0.99,3.36,0.54,10.78,7.02
1.0,6.17,0.12,0.26,5.71,0.04,56.18,159.37,1.0,3.51,0.37,10.54,5.98
1.0,6.01,0.13,0.28,5.55,0.04,56.0,186.97,0.99,3.59,0.43,10.58,6.97
1.0,6.39,0.24,0.33,1.53,0.04,41.72,115.43,0.99,3.19,0.48,12.18,7.01
1.0,6.88,0.32,0.16,1.39,0.05,14.77,96.84,0.99,3.22,0.38,9.51,4.0
1.0,7.62,0.19,0.4,1.18,0.04,38.03,143.21,0.99,2.92,0.42,11.41,5.02
1.0,6.7,0.13,0.28,1.16,0.05,34.47,141.67,0.99,3.33,0.33,10.08,7.01
1.0,7.01,0.14,0.41,0.9,0.04,21.19,93.15,0.99,3.25,0.43,10.94,6.0
1.0,7.57,0.27,0.24,3.91,0.05,18.67,117.22,1.0,3.15,0.45,8.88,4.98
1.0,7.32,0.22,0.41,15.59,0.05,55.47,178.27,1.0,3.32,0.59,8.86,5.99
1.0,7.41,0.65,0.47,14.15,0.17,41.32,184.1,1.0,2.9,0.49,9.29,5.0
1.0,7.62,0.28,0.4,1.97,0.05,22.87,115.02,0.99,3.25,0.4,10.39,6.02
1.0,8.33,0.26,0.42,9.29,0.04,40.91,162.93,0.99,3.09,0.38,11.99,7.0
1.0,10.67,0.21,0.56,8.22,0.04,28.85,180.7,1.0,2.87,0.67,9.49,6.02
1.0,10.71,0.22,0.56,8.29,0.04,37.53,182.62,1.0,2.87,0.68,9.53,6.0
1.0,6.91,0.23,0.34,2.71,0.03,23.92,123.09,0.99,3.14,0.56,12.36,7.01
1.0,6.91,0.27,0.41,1.6,0.05,6.5,133.16,0.99,3.15,0.69,11.4,6.0
1.0,6.91,0.28,0.41,1.81,0.05,9.53,136.15,0.99,3.16,0.55,11.4,6.0
1.0,6.93,0.28,0.3,1.5,0.05,46.29,133.55,0.99,3.35,0.38,11.07,7.01
1.0,6.93,0.38,0.32,8.3,0.04,35.8,153.33,0.99,3.38,0.35,11.9,7.01
1.0,5.72,0.43,0.3,5.6,0.04,24.39,97.9,0.99,3.53,0.46,11.66,6.99
1.0,6.59,0.56,0.16,3.14,0.05,27.9,90.36,0.99,3.12,0.35,9.06,6.01
1.0,7.1,0.35,0.56,1.41,0.05,25.3,101.7,0.99,3.24,0.33,10.51,5.99
1.0,6.85,0.27,0.4,1.6,0.05,4.77,133.54,0.99,3.23,0.7,11.42,6.02
1.0,6.25,0.32,0.29,1.19,0.04,27.67,138.5,1.0,3.77,0.64,9.52,5.02
1.0,5.62,0.49,0.13,4.56,0.03,16.93,117.38,0.99,3.42,0.82,13.67,6.98
1.0,6.56,0.42,0.33,2.87,0.04,14.56,85.1,0.99,3.28,0.51,13.39,5.98
1.0,7.3,0.18,0.29,1.23,0.04,12.4,143.83,0.99,3.2,0.48,11.32,7.01
1.0,8.09,0.19,0.4,1.05,0.04,73.23,179.38,0.99,3.06,0.34,10.01,6.01
1.0,5.89,0.19,0.26,7.38,0.03,32.89,123.08,0.99,3.5,0.4,10.11,6.02
1.0,6.19,0.16,0.47,1.39,0.03,23.31,81.29,0.99,3.26,0.42,12.22,6.02
1.0,6.61,0.42,0.33,2.75,0.03,15.19,83.96,0.99,3.28,0.51,13.39,6.02
1.0,5.71,0.13,0.3,4.58,0.04,18.92,102.78,0.99,3.31,0.42,9.26,5.98
1.0,5.61,0.49,0.14,4.5,0.04,16.76,114.93,0.99,3.42,0.9,13.71,7.01
