type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,cluster,pc1,pc2
1.0,6.61,0.42,0.33,2.75,0.03,15.19,83.96,0.99,3.28,0.51,13.39,6.02,2,-0.19075576126628413,-2.6304262489755867
1.0,5.71,0.13,0.3,4.58,0.04,18.92,102.78,0.99,3.31,0.42,9.26,5.98,2,1.0537400429634651,-1.0757125552567022
1.0,5.61,0.49,0.14,4.5,0.04,16.76,114.93,0.99,3.42,0.9,13.71,7.01,2,-0.9603804519255774,-2.7042534964505998
1.0,6.89,0.23,0.33,1.57,0.04,26.52,98.6,0.99,3.17,0.45,12.3,7.01,2,0.6215654685150921,-1.9549237814834424
1.0,7.27,0.18,0.29,1.15,0.04,12.23,141.68,0.99,3.2,0.48,11.35,6.98,2,0.5681947620312495,-1.6134909893296268
1.0,7.32,0.25,0.36,13.03,0.05,34.92,201.67,1.0,3.05,0.46,8.91,7.01,0,1.8757989142934872,2.2566258470883946
1.0,7.31,0.25,0.36,13.15,0.05,34.56,200.28,1.0,3.04,0.49,8.96,7.0,0,1.8205136309445917,2.275569751562269
1.0,6.99,0.19,0.34,5.8,0.04,31.96,82.11,0.99,3.19,0.46,11.5,6.02,2,0.8841921518934935,-1.2718802718597182
1.0,7.3,0.25,0.36,13.17,0.05,35.13,198.38,1.0,3.04,0.45,8.86,7.0,0,1.8991786746306472,2.2788063049076976
1.0,6.55,0.67,0.48,12.51,0.05,56.85,214.69,1.0,3.17,0.52,9.3,5.99,0,1.4372264624659417,2.3803294490053846
1.0,7.35,0.4,0.29,5.41,0.04,31.44,120.16,0.99,3.3,0.5,11.08,7.99,2,0.3619372055242462,-1.0409646460565556
1.0,7.09,0.26,0.31,2.4,0.04,28.74,125.37,0.99,3.34,0.64,10.92,8.0,2,0.2532686366196326,-1.2340442938736533
1.0,9.0,0.31,0.49,6.62,0.04,11.19,71.87,0.99,2.9,0.38,11.59,4.98,2,0.41245105088967,-0.5163520627936441
1.0,6.28,0.4,0.24,6.85,0.07,9.13,116.38,0.99,3.16,0.35,10.23,4.01,2,0.3603113017151167,-0.8581424819411613
1.0,8.21,0.22,0.36,6.97,0.04,11.77,88.25,0.99,3.01,0.39,10.48,7.98,2,0.6810438003351043,-0.4918971070537762
1.0,7.14,0.19,0.28,3.32,0.03,15.93,78.12,0.99,2.91,0.78,11.42,6.0,2,0.14038197894195817,-1.114133502643921
1.0,7.31,0.26,0.36,13.1,0.05,34.82,200.92,1.0,3.04,0.46,8.89,7.01,0,1.8644149367394736,2.280752067257885
1.0,7.86,0.25,0.34,1.21,0.04,28.64,118.58,0.99,3.14,0.41,10.58,6.0,2,0.7172011085205087,-0.9685301972017247
1.0,7.11,0.26,0.32,6.04,0.04,38.89,97.76,0.99,3.31,0.4,11.6,5.98,2,0.9219128873317114,-1.3525250311216186
1.0,6.97,0.2,0.34,5.71,0.03,32.63,83.54,0.99,3.19,0.46,11.51,5.99,2,0.9697346866616259,-1.3481483380316914
1.0,6.9,0.3,0.33,3.93,0.04,26.02,153.51,0.99,3.25,0.79,12.31,7.99,2,0.24254269930418013,-1.3466706304816682
1.0,8.11,0.29,0.49,7.18,0.04,24.7,125.5,0.99,3.15,0.41,10.78,5.98,2,0.9832181111158972,-0.29993813673812875
1.0,5.79,0.18,0.3,1.35,0.04,55.49,129.41,0.99,3.29,0.38,11.3,5.98,2,1.7143491994681799,-1.662048339255441
1.0,5.92,0.41,0.02,0.94,0.04,22.11,63.97,0.99,3.36,0.36,9.27,4.98,2,-0.2025289906776502,-1.872404019286959
1.0,6.62,0.23,0.26,1.34,0.05,15.79,127.75,0.99,3.36,0.6,9.99,5.96,2,0.06748244382690902,-1.244946850760617
1.0,8.57,0.55,0.35,15.63,0.06,35.07,365.06,1.0,3.04,0.63,11.0,3.0,0,1.8560506125294003,2.789950501462629
1.0,6.94,0.35,0.74,1.58,0.04,17.61,132.43,0.99,3.13,0.56,10.23,5.01,2,0.6624273666791468,-0.30422464437455476
1.0,7.62,0.13,0.74,1.61,0.04,26.63,104.59,0.99,3.07,0.4,10.77,7.01,2,1.3468853959717062,-0.5138252325968908
1.0,9.19,0.28,0.49,11.95,0.07,28.76,136.56,1.0,3.1,0.34,9.64,3.98,0,0.8809605069963377,2.152761143648876
1.0,6.2,0.18,0.49,4.54,0.05,17.01,89.14,0.99,3.27,0.37,11.57,5.99,2,0.8732750194597271,-1.6038270013884008
1.0,5.3,0.17,0.23,1.06,0.05,25.59,101.89,0.99,3.32,0.47,9.1,5.02,2,0.7347228735045465,-1.303443077435981
1.0,9.82,0.3,0.74,10.05,0.06,35.98,223.92,1.0,3.07,0.43,9.99,3.98,0,1.5484958918145804,2.7797198387195015
1.0,8.12,0.29,0.36,7.05,0.04,22.13,123.96,0.99,3.14,0.41,10.83,5.98,2,0.8124307637120927,-0.5364928663755518
1.0,6.76,0.23,0.48,0.8,0.05,25.97,128.55,0.99,3.25,0.35,11.4,5.99,2,0.9755382071155946,-1.48559203285398
1.0,7.18,0.22,0.49,1.11,0.04,34.56,139.8,0.99,3.05,0.34,12.71,5.98,2,1.4990779989655483,-1.5855935791784226
1.0,7.34,0.25,0.5,1.17,0.04,35.25,158.03,0.99,3.13,0.55,11.28,5.01,2,1.100753832476951,-0.7866369741885404
1.0,8.19,0.18,0.49,1.0,0.03,27.56,82.25,0.99,3.0,0.68,10.41,6.98,2,0.3770775955885238,-0.4434431650637122
1.0,6.09,0.22,0.49,1.44,0.05,17.93,87.42,0.99,3.3,0.46,9.63,5.02,2,0.48755380835591655,-1.0425563056373064
1.0,6.95,0.39,0.24,0.93,0.05,8.28,118.02,0.99,3.0,0.31,10.13,4.03,2,0.3698610353872049,-1.1583371404499867
1.0,6.1,0.22,0.49,1.55,0.05,18.49,87.44,0.99,3.3,0.46,9.58,4.96,2,0.5036673765727838,-1.0049912450013172
1.0,6.53,0.36,0.49,2.97,0.03,16.1,94.17,0.99,3.1,0.49,12.06,7.0,2,0.4807833922164149,-1.622289105892439
1.0,7.34,0.25,0.49,1.06,0.04,34.74,151.97,0.99,3.13,0.55,11.33,4.98,2,1.0308000614958042,-0.8570081287469022
1.0,6.88,0.23,0.24,14.27,0.05,18.78,95.97,1.0,3.17,0.5,9.58,5.01,0,0.6459932483109435,1.1575555539030198
1.0,8.55,0.56,0.74,17.73,0.05,50.53,241.8,1.0,2.99,0.7,9.2,5.0,0,1.7344783023454877,4.041605827301234
1.0,8.18,0.18,0.48,0.95,0.03,28.32,81.0,0.99,3.0,0.68,10.43,7.03,2,0.37296445313896487,-0.4684584692105367
1.0,6.12,0.25,0.49,7.6,0.05,57.75,222.79,1.0,3.16,0.47,8.94,4.99,0,2.383374035030849,1.9102029708498454
1.0,7.22,0.24,0.74,13.7,0.05,55.59,162.23,1.0,3.02,0.44,8.81,5.03,0,2.4670419912513406,2.9811127445512775
1.0,7.23,0.31,0.24,1.38,0.06,16.35,117.0,0.99,3.16,0.34,10.49,5.02,2,0.3236002815631023,-1.2515147653114673
1.0,7.99,0.25,0.49,1.1,0.06,26.89,117.81,0.99,3.08,0.34,9.38,5.03,2,0.8373708089171731,-0.10512458893599512
1.0,6.98,0.18,0.49,5.28,0.04,34.53,123.74,0.99,3.24,0.4,12.22,5.99,2,1.4018280339763804,-1.3407879146075359
1.0,7.82,0.44,0.49,13.02,0.03,36.64,158.97,1.0,3.14,0.35,11.33,6.0,0,1.40675222628455,1.136209141213058
1.0,8.29,0.19,0.74,4.36,0.04,32.99,130.59,0.99,3.25,0.42,12.18,6.01,2,1.259153836503972,-0.746233175127156
1.0,6.3,0.26,0.49,1.17,0.06,35.08,91.42,0.99,3.38,0.42,10.84,6.02,2,0.5744952682990314,-1.361577698528087
1.0,7.41,0.16,0.5,1.12,0.06,17.76,149.15,0.99,3.23,0.48,11.2,6.01,2,0.7230565746887905,-1.0305778908319325
1.0,7.43,0.21,0.49,1.71,0.06,18.13,150.13,0.99,3.23,0.47,11.23,5.99,2,0.6648945756497329,-0.9893237833042482
1.0,6.89,0.19,0.49,6.57,0.04,48.89,171.8,0.99,3.2,0.27,11.48,6.01,2,2.4101481492225245,-0.6953113189238703
1.0,7.76,0.43,0.49,13.07,0.03,37.51,155.9,1.0,3.14,0.35,11.31,6.0,0,1.4380167940105917,1.131122179997262
1.0,7.18,0.4,0.49,1.08,0.05,10.99,136.97,0.99,3.01,0.42,9.32,4.98,2,0.5147050779822451,-0.22411575248569737
1.0,7.76,0.43,0.49,13.11,0.03,37.13,155.94,1.0,3.14,0.35,11.31,6.01,0,1.4330425166239222,1.1305265698091356
1.0,7.61,0.52,0.49,13.99,0.03,36.75,159.17,1.0,3.14,0.38,11.81,7.03,0,1.2590349565091143,1.033199115892318
1.0,8.32,0.21,0.49,19.74,0.05,49.93,230.93,1.0,2.99,0.54,9.2,5.01,0,2.653159191437015,3.498543975303006
1.0,6.87,0.34,0.74,11.21,0.07,43.77,149.95,1.0,2.99,0.81,9.09,4.97,0,1.0191068402786856,2.9733433019651723
1.0,6.3,0.27,0.49,1.17,0.06,35.2,92.39,0.99,3.38,0.42,12.2,6.01,2,0.5294342190764283,-1.9030249878438004
1.0,8.27,0.2,0.74,4.54,0.04,33.68,129.51,0.99,3.25,0.42,12.19,6.0,2,1.2559633405412454,-0.7326818521733882
1.0,7.09,0.22,0.74,2.59,0.04,41.61,144.09,0.99,3.31,0.42,12.18,6.01,2,1.5306260415364212,-1.0769811186195748
1.0,7.88,0.11,0.49,4.55,0.05,27.13,133.54,0.99,3.25,0.42,10.63,5.99,2,1.1709656481722415,-0.5545102264025936
1.0,6.4,0.15,0.49,5.37,0.05,53.82,162.51,0.99,3.55,0.58,10.76,6.01,2,1.4863140550558616,-0.6935479200513066
1.0,7.42,0.16,0.49,1.22,0.06,17.52,151.68,0.99,3.23,0.46,11.17,5.97,2,0.7704888604950816,-1.0342717467858722
1.0,8.32,0.19,0.49,1.25,0.05,11.29,130.16,0.99,3.06,0.46,11.02,6.02,2,0.5404673306035269,-0.7697989557707986
1.0,6.94,0.2,0.74,0.81,0.04,18.81,162.46,0.99,3.46,0.53,10.2,5.0,2,0.8612510826644322,-0.7370488512161925
1.0,6.86,0.19,0.49,6.53,0.04,49.23,173.25,0.99,3.2,0.27,11.49,6.02,2,2.430921464314425,-0.7003727483141545
1.0,7.06,0.25,0.49,2.99,0.03,29.77,96.36,0.99,3.13,0.38,12.3,6.99,2,1.0690213755244384,-1.6239499563347572
1.0,6.52,0.24,0.24,1.51,0.05,15.15,60.23,0.99,3.19,0.39,9.81,5.01,2,0.15458105619130744,-1.4190876697371193
1.0,7.23,0.4,0.33,1.08,0.05,10.92,137.51,0.99,3.01,0.42,9.28,5.01,2,0.371481392950433,-0.4270452274433366
1.0,7.55,0.53,0.49,14.06,0.03,37.4,155.98,1.0,3.14,0.38,11.73,6.99,0,1.243764069572858,1.057642850957688
1.0,7.81,0.43,0.5,13.02,0.03,36.59,159.38,1.0,3.14,0.35,11.31,6.01,0,1.441726332491334,1.1542797805653144
1.0,7.79,0.27,0.48,1.36,0.05,6.05,48.68,0.99,3.15,0.27,11.4,5.0,2,0.012710484484797521,-1.6428482277922911
1.0,6.9,0.26,0.24,3.61,0.06,12.8,142.4,0.99,2.99,0.48,9.66,3.98,2,0.6885138883300685,-0.42146087252983655
1.0,7.22,0.08,0.49,1.39,0.05,18.48,148.21,0.99,3.46,0.44,10.2,5.99,2,0.8615524985958442,-1.0870104898777666
1.0,7.13,0.85,0.49,8.68,0.03,39.44,184.37,1.0,3.22,0.36,10.67,4.96,0,0.5551532993256194,1.050328072363528
1.0,7.56,0.51,0.24,1.26,0.04,10.55,103.13,0.99,3.05,0.3,10.81,6.01,2,-0.032083836498097186,-1.4138507374589633
1.0,7.9,0.22,0.24,4.5,0.04,39.09,131.16,0.99,2.99,0.28,11.49,6.03,2,1.5628313284229076,-0.976613515613377
1.0,7.2,0.09,0.48,1.19,0.05,18.47,148.56,0.99,3.46,0.49,10.23,5.98,2,0.7309046266490316,-1.0849462880773018
1.0,6.59,0.24,0.24,1.78,0.05,25.59,122.11,0.99,3.36,0.6,10.12,6.01,2,0.20382909113722342,-1.207451243173457
1.0,6.71,0.16,0.49,2.33,0.05,57.49,189.7,0.99,3.62,0.81,10.38,5.97,2,1.0015657931446245,-0.47212048926327926
1.0,6.93,0.25,0.24,3.56,0.09,13.4,119.33,0.99,2.99,0.48,9.52,3.95,2,0.2926065908498164,-0.21235043534472653
1.0,7.52,0.32,0.24,4.7,0.05,8.25,133.97,1.0,3.14,0.5,9.11,2.99,0,-0.06465295158215027,0.7721835951400937
1.0,7.39,0.29,0.49,1.32,0.03,19.7,127.17,0.99,2.98,0.39,10.55,6.0,2,1.058316550770963,-0.7726320973791855
1.0,6.18,0.15,0.49,0.97,0.03,16.47,50.84,0.99,3.29,0.7,9.39,6.0,2,0.03301896734326657,-1.0528970800008255
1.0,6.67,0.26,0.74,19.38,0.05,44.03,167.91,1.0,3.51,0.45,9.81,6.0,0,2.0264724874662043,2.2172206181091503
1.0,6.47,0.26,0.74,13.24,0.04,68.06,225.03,1.0,3.18,0.54,9.55,6.0,0,2.9367464037681237,2.6526441840115598
1.0,7.93,0.16,0.28,17.99,0.04,51.64,187.6,1.0,3.06,0.41,9.26,5.0,0,2.530324278352112,2.5106425191554225
1.0,5.6,0.18,0.49,1.09,0.03,27.92,118.33,0.99,3.55,0.45,10.34,5.99,2,0.9500612468704569,-1.7420135345482708
1.0,7.86,0.21,0.49,1.26,0.03,7.42,95.4,0.99,3.06,0.62,11.08,5.02,2,0.12160510090286981,-1.0540932543418806
1.0,7.99,0.3,0.49,9.3,0.05,47.31,187.03,1.0,3.14,0.48,10.01,4.99,0,1.510491769703844,1.831757852887465
1.0,8.02,0.34,0.49,9.08,0.03,39.44,179.72,0.99,3.13,0.38,11.96,7.98,2,1.8139068614487808,-0.3517626757270449
1.0,7.7,0.35,0.36,8.76,0.04,42.76,185.43,0.99,3.14,0.38,12.43,8.03,2,1.7248335951630176,-0.702233106552731
1.0,7.58,0.29,0.36,9.61,0.03,44.46,198.91,0.99,3.12,0.38,12.32,7.01,2,2.1684298349408175,-0.6166643433200938
1.0,6.68,0.62,0.25,3.24,0.04,5.9,63.13,0.99,3.41,0.32,10.37,5.0,2,-0.8243633425867836,-1.8410411069253991
1.0,6.78,0.27,0.49,1.2,0.04,34.67,124.65,0.99,3.13,0.48,12.1,6.98,2,1.0173503805726425,-1.428267074638459
1.0,6.71,0.39,0.24,2.08,0.04,13.65,155.34,0.99,3.22,0.6,13.01,6.01,2,0.06013229348492319,-2.1847021195720213
1.0,7.37,0.18,0.49,9.25,0.03,26.56,131.39,0.99,2.99,0.32,11.05,6.99,2,1.99832767994059,-0.3406353805745512
1.0,8.32,0.2,0.49,1.74,0.04,34.41,167.31,0.99,3.05,0.36,10.12,5.0,2,1.5753318030189662,-0.13858617249464852
1.0,6.62,0.29,0.24,1.28,0.04,17.0,120.22,0.99,3.13,0.36,9.21,4.98,2,0.7164352528438598,-0.9559123981608189
1.0,6.75,0.36,0.24,4.6,0.04,24.21,124.17,0.99,3.27,0.34,12.63,7.01,2,0.6732251621889415,-2.1168824132381383
1.0,6.94,0.17,0.74,12.71,0.04,24.09,126.67,0.99,3.26,0.37,12.2,7.99,2,1.8924073296523818,-0.5184604064610109
1.0,9.2,0.18,0.49,1.55,0.04,38.96,130.31,0.99,3.04,0.49,9.79,7.01,2,1.0259637694319366,0.20986644498119864
1.0,8.08,0.2,0.5,8.24,0.05,51.24,205.13,1.0,3.11,0.52,11.0,6.02,0,1.8093541415645513,1.524830820789771
1.0,7.79,0.26,0.74,7.54,0.04,58.88,159.18,1.0,3.22,0.64,9.99,5.98,0,1.4653679551061036,1.9917020976700435
1.0,7.18,0.21,0.49,14.47,0.06,50.39,169.3,1.0,3.1,0.44,9.81,6.02,0,2.1145744333804863,2.2048088481668855
1.0,7.95,0.2,0.49,1.61,0.05,14.78,143.77,0.99,3.16,0.47,10.49,5.01,2,0.6532628102161526,-0.6355319926564014
1.0,8.76,0.22,0.75,3.27,0.04,14.94,125.2,0.99,3.09,0.51,11.2,5.98,2,0.702810000771799,-0.2429590113789723
1.0,7.3,0.22,0.49,9.4,0.03,29.81,132.9,0.99,2.99,0.32,11.03,6.99,2,2.007054593525643,-0.2820493975485981
1.0,7.31,0.22,0.38,10.1,0.03,47.9,161.76,0.99,3.01,0.28,11.18,6.01,2,2.560405911583094,-0.2083254535187617
1.0,7.41,0.19,0.49,9.34,0.03,26.26,130.39,0.99,3.0,0.32,10.99,7.01,2,1.9497442493730863,-0.316703252887956
1.0,7.43,0.16,0.49,1.21,0.04,34.21,136.54,0.99,3.14,0.77,10.5,5.99,2,0.6846248426257905,-0.3921683675149767
1.0,8.23,0.22,0.49,9.54,0.04,52.65,154.29,1.0,3.02,0.33,10.59,6.0,0,2.0139706746441144,1.5284023449301531
1.0,8.19,0.24,0.49,9.18,0.04,52.13,164.11,1.0,3.02,0.33,10.5,5.98,0,2.0228828284589433,1.5612633785328953
1.0,8.42,0.23,0.49,7.77,0.04,21.72,94.62,0.99,3.04,0.34,10.76,5.98,2,1.0647639053358235,-0.2577452867356938
1.0,8.29,0.2,0.49,1.73,0.04,33.51,170.65,0.99,3.05,0.37,10.26,4.98,2,1.565301598973689,-0.19130810325528283
1.0,8.3,0.2,0.49,1.71,0.04,37.84,168.91,0.99,3.05,0.37,10.08,6.0,2,1.638051226600316,-0.07781974875643044
1.0,6.63,0.3,0.24,1.08,0.03,17.23,119.97,0.99,3.13,0.36,9.17,5.0,2,0.7705664516254859,-1.0253453930390404
1.0,7.48,0.21,0.49,1.42,0.04,14.76,165.63,0.99,3.25,0.59,10.96,5.0,2,0.6124101314890658,-0.9446799371721692
1.0,8.0,0.25,0.48,9.13,0.04,31.48,184.58,1.0,3.34,0.48,9.97,6.01,0,1.1239883660403802,1.295093503489004
1.0,6.56,0.21,0.49,18.11,0.04,41.26,158.63,1.0,3.28,0.39,8.7,6.02,0,2.252464060756253,2.262263399797129
1.0,7.24,0.27,0.74,12.34,0.04,47.56,154.19,1.0,3.04,0.44,8.68,5.01,0,2.1744340352809077,2.7185516145058264
1.0,14.2,0.27,0.49,1.02,0.04,32.89,155.97,0.99,3.15,0.54,11.06,5.97,2,-0.3671098599583815,0.6734005026701387
1.0,7.9,0.28,0.49,7.58,0.04,47.65,195.04,1.0,3.04,0.55,11.02,5.98,0,1.5921594065765323,1.4020451907230436
1.0,6.61,0.21,0.49,18.22,0.04,41.39,157.44,1.0,3.28,0.39,8.7,6.0,0,2.2422891374141085,2.279317909029173
1.0,7.2,0.27,0.74,12.46,0.04,46.97,155.24,1.0,3.04,0.44,8.71,5.01,0,2.184164794426534,2.705272979054035
1.0,8.13,0.3,0.49,8.21,0.04,26.26,146.42,0.99,3.1,0.4,11.16,6.99,2,1.2648999112396067,-0.21542916665160713
1.0,7.52,0.23,0.5,7.79,0.05,36.88,208.32,0.99,3.14,0.3,11.11,7.01,2,2.2439780622053562,-0.10447155832931813
1.0,7.71,0.15,0.49,1.46,0.03,16.73,120.94,0.99,3.03,0.4,10.32,6.02,2,1.1338786961109317,-0.7533970460400597
1.0,8.8,0.14,0.49,0.99,0.03,6.65,23.36,0.99,2.91,0.32,9.86,4.99,2,0.31050034347728905,-0.7446446606373786
1.0,8.1,0.28,0.49,0.88,0.04,31.84,148.34,0.99,3.13,0.41,10.03,6.0,2,1.0206131864116563,-0.3460689803176592
1.0,6.01,0.18,0.48,0.78,0.03,25.87,106.16,0.99,3.21,0.42,9.77,6.04,2,1.1886571182348133,-1.1205261008338627
1.0,7.33,0.26,0.49,5.03,0.03,31.45,107.78,0.99,3.23,0.54,10.79,6.02,2,0.8322130846174501,-0.7089694739238879
1.0,7.12,0.2,0.74,15.56,0.04,43.52,174.83,1.0,3.37,0.66,8.99,6.02,0,1.778694366183519,2.618561286379888
1.0,7.15,0.53,0.23,0.79,0.03,29.63,85.1,0.99,3.16,0.32,9.08,4.01,2,0.1681677672454853,-0.9066547004764965
1.0,7.21,0.16,0.49,1.14,0.04,27.08,104.12,0.99,3.23,0.57,10.62,6.02,2,0.6187228222569068,-0.9788675091009754
1.0,7.32,0.14,0.49,1.1,0.04,28.17,97.95,0.99,3.2,0.72,10.64,6.0,2,0.3645353961974072,-0.808963237999728
1.0,8.9,0.13,0.5,0.94,0.03,9.84,21.82,0.99,3.08,0.32,9.88,5.0,2,0.16772423493530833,-0.9135125158012009
1.0,7.93,0.12,0.49,5.24,0.05,32.41,150.73,1.0,3.18,0.47,10.62,6.01,0,1.1026444631101866,0.8299815740329868
1.0,6.68,0.29,0.49,4.69,0.03,34.75,154.94,0.99,3.09,0.45,9.87,5.96,2,1.6449580603947875,-0.19666905144723973
1.0,6.67,0.3,0.49,7.08,0.03,36.0,158.26,0.99,3.11,0.45,9.9,6.01,2,1.7761449497045276,-0.00906472686086602
1.0,7.08,0.36,0.24,2.62,0.03,31.99,102.95,0.99,3.33,0.59,12.79,6.0,2,0.03365535302090262,-2.193632515937801
1.0,7.94,0.18,0.49,4.99,0.05,35.69,158.01,1.0,3.18,0.44,10.58,5.97,0,1.130987510186915,0.8799849702459733
1.0,7.31,0.21,0.48,1.8,0.04,44.36,125.63,0.99,3.32,0.44,12.59,7.0,2,1.1032831063166644,-1.669588256698275
1.0,7.89,0.42,0.49,8.25,0.06,32.13,165.5,1.0,3.29,0.6,11.23,7.03,0,0.23786694124318528,1.0230449996713502
1.0,6.92,0.24,0.49,1.36,0.03,34.84,147.26,0.99,3.16,0.57,10.85,6.97,2,1.1415355413006387,-0.8421634098941011
1.0,7.62,0.23,0.49,9.99,0.04,44.61,181.98,1.0,3.08,0.58,9.58,6.0,0,1.659958748662727,2.0069135942923113
1.0,7.87,0.17,0.49,4.93,0.05,35.98,156.17,1.0,3.18,0.48,10.42,6.02,0,1.0833760560730703,0.9543987564587981
1.0,6.23,0.43,0.5,7.59,0.05,11.69,113.79,1.0,3.27,0.57,8.97,3.99,0,-0.04141481079804228,1.0690053003431605
1.0,8.78,0.35,0.49,1.13,0.04,14.46,104.38,0.99,3.11,0.33,10.52,3.99,2,0.25051555941543807,-0.7421691198411592
1.0,7.81,0.3,0.74,1.72,0.03,32.34,122.28,0.99,3.29,0.52,12.8,6.02,2,0.7309719011920671,-1.3562527120305672
1.0,9.11,0.28,0.49,1.94,0.06,10.13,113.34,1.0,3.15,0.46,10.13,5.02,2,-0.38159991512016067,0.791144769653053
1.0,7.83,0.3,0.74,1.58,0.03,33.02,157.1,0.99,3.29,0.52,12.8,6.0,2,0.9881596908682617,-1.235095805615427
1.0,9.09,0.28,0.49,2.08,0.06,10.04,113.31,1.0,3.15,0.46,10.11,5.03,2,-0.37173080378147105,0.8055771147997358
1.0,8.45,0.19,0.49,3.46,0.05,28.84,116.74,0.99,3.14,0.51,10.07,6.01,2,0.7081729006657698,-0.09018140395062063
1.0,7.49,0.19,0.49,1.74,0.05,18.77,111.19,0.99,3.33,0.44,9.92,5.0,2,0.48060179275648135,-0.8112953768210167
1.0,7.41,0.3,0.49,8.3,0.05,49.42,185.73,1.0,3.52,0.58,9.71,6.01,0,0.9698827436169805,1.3675991620386978
1.0,6.71,0.24,0.74,4.98,0.04,35.34,157.39,0.99,3.21,0.47,9.9,4.95,2,1.7417137144409425,0.12142468568613048
1.0,6.58,0.3,0.74,4.5,0.04,36.21,159.34,0.99,3.21,0.46,9.84,5.02,2,1.661810204707669,0.10425760196002178
1.0,7.41,0.3,0.49,8.13,0.06,48.88,186.11,1.0,3.52,0.58,9.73,6.03,0,0.8676072796710358,1.4167119754622153
1.0,6.96,0.22,0.49,7.08,0.06,50.24,166.14,1.0,3.54,0.5,10.31,5.98,0,1.0703539153672408,0.8205648157660785
1.0,7.81,0.26,0.49,3.32,0.04,21.07,115.95,0.99,3.16,0.35,10.32,5.02,2,0.8756688178709794,-0.6487211553537452
1.0,8.48,0.17,0.49,8.64,0.05,22.83,99.36,0.99,2.88,0.34,10.51,4.02,2,1.397503470210556,0.21867766214904746
1.0,6.78,0.17,0.74,2.59,0.05,60.81,180.31,1.0,3.63,0.76,10.52,6.02,0,0.9793838741722529,0.8742802397447222
1.0,6.18,0.28,0.49,1.57,0.05,20.04,76.59,0.99,3.31,0.45,9.79,6.0,2,0.31013919817543406,-1.094976584331877
1.0,7.12,0.64,0.49,1.83,0.05,17.11,127.89,0.99,3.31,0.58,10.6,3.98,2,-0.5979096159398474,-0.8203891528433601
1.0,6.4,0.18,0.74,11.72,0.05,54.49,168.07,1.0,3.58,0.68,10.09,5.0,0,1.5258181508922306,1.6131834247054695
1.0,7.58,0.31,0.49,13.38,0.06,50.4,191.29,1.0,3.22,0.53,8.99,4.0,0,1.626587610614347,2.5664798040545973
1.0,6.79,0.31,0.49,15.36,0.05,13.03,116.17,1.0,3.18,0.45,9.47,5.01,0,0.8822246261574593,1.6107861973738846
1.0,8.98,0.29,0.49,7.27,0.04,23.79,84.91,0.99,2.94,0.32,11.48,6.0,2,0.9048799147445032,-0.3535093391655169
1.0,8.44,0.28,0.49,7.4,0.04,45.81,109.25,0.99,3.03,0.33,11.07,6.97,2,1.5307931949925278,-0.08073826115281835
1.0,6.38,0.18,0.74,12.05,0.05,53.54,168.53,1.0,3.58,0.68,10.11,5.03,0,1.5316825541586738,1.6197992794463487
1.0,6.42,0.25,0.74,7.78,0.04,52.2,208.05,1.0,3.21,0.42,9.17,5.99,0,2.4474499564112673,1.96085907861553
1.0,7.28,0.3,0.74,13.42,0.04,45.63,165.71,1.0,3.02,0.4,8.68,5.0,0,2.3048083885449193,2.835643670894717
1.0,9.3,0.31,0.49,1.39,0.04,33.79,146.85,0.99,3.11,0.46,9.79,5.01,2,0.7075581611880185,0.14476865660894048
1.0,6.44,0.25,0.74,7.96,0.04,52.54,207.59,1.0,3.21,0.42,9.18,5.99,0,2.456080752293506,1.9781254363701886
1.0,7.31,0.3,0.74,13.53,0.04,45.82,165.17,1.0,3.02,0.39,8.71,4.97,0,2.3227979469346676,2.8301889492291803
1.0,7.04,0.27,0.74,1.44,0.04,26.5,121.28,0.99,3.35,0.48,11.22,6.01,2,0.770034753217244,-1.0181007201011492
1.0,7.93,0.14,0.74,1.27,0.03,30.01,161.05,0.99,3.08,0.82,12.32,6.02,2,0.9629205944939557,-0.5749466553935773
1.0,6.4,0.11,0.49,6.27,0.04,49.34,160.69,0.99,3.3,0.44,10.38,5.99,2,2.1778017590490553,-0.4141415013009787
1.0,6.79,0.22,0.73,1.32,0.05,25.09,111.72,0.99,3.13,0.41,10.71,5.99,2,1.1371282703383767,-0.6595982313313232
1.0,8.64,0.16,0.49,7.43,0.04,9.44,63.2,1.0,3.12,0.59,10.88,6.02,2,-0.17527017313233914,0.6300535095477151
1.0,6.99,0.29,0.49,3.65,0.05,36.8,136.16,0.99,2.95,0.4,9.46,6.0,2,1.5316017389389478,0.19056028425716987
1.0,6.4,0.28,0.49,7.31,0.05,53.36,206.49,1.0,3.24,0.48,9.2,6.01,0,1.9223095815877131,1.652833520389325
1.0,6.58,0.55,0.01,2.52,0.03,55.97,123.22,0.99,3.15,0.3,11.91,4.99,2,0.9137243062971803,-1.9279593128896295
1.0,6.41,0.27,0.49,7.35,0.05,53.74,207.48,1.0,3.24,0.43,9.22,5.99,0,2.0536908790084314,1.6093068241271278
1.0,6.27,0.24,0.74,1.29,0.17,24.87,107.76,0.99,3.27,0.39,9.91,5.99,2,0.03983774402083044,0.2675292915980923
1.0,6.7,0.33,0.49,1.83,0.17,26.91,89.85,0.99,3.11,0.5,11.37,6.0,2,-0.5738048483089871,-0.2535093741911993
